xi,x_orig_mm,y_orig_mm,x_bumped_mm,y_bumped_mm,s_mm,h_mm
0.2699424856,-210.2828164,55.85156229,-210.2828164,55.85156229,258.1384791,0
0.2700675169,-210.1711444,55.87076883,-210.1711444,55.87076883,258.2517907,0
0.2701925481,-210.059472,55.88996799,-210.059472,55.88996799,258.3651018,0
0.2703175794,-209.9477991,55.90915976,-209.9477991,55.90915976,258.4784115,0
0.2704426107,-209.8361259,55.92834418,-209.8361259,55.92834418,258.5917206,0
0.2705676419,-209.7244524,55.94752124,-209.7244524,55.94752124,258.7050288,0
0.2706926732,-209.6127784,55.96669097,-209.6127784,55.96669097,258.8183361,0
0.2708177044,-209.501104,55.98585338,-209.501104,55.98585338,258.9316427,0
0.2709427357,-209.3894293,56.00500848,-209.3894293,56.00500848,259.0449482,0
0.2710677669,-209.2777542,56.0241563,-209.2777542,56.0241563,259.158253,0
0.2711927982,-209.1660787,56.04329684,-209.1660787,56.04329684,259.2715571,0
0.2713178295,-209.0544028,56.06243012,-209.0544028,56.06243012,259.38486,0
0.2714428607,-208.9427265,56.08155616,-208.9427265,56.08155616,259.4981623,0
0.271567892,-208.8310498,56.10067496,-208.8310498,56.10067496,259.6114637,0
0.2716929232,-208.7193728,56.11978655,-208.7193728,56.11978655,259.7247641,0
0.2718179545,-208.6076954,56.13889093,-208.6076954,56.13889093,259.838064,0
0.2719429857,-208.4960176,56.15798813,-208.4960176,56.15798813,259.9513627,0
0.272068017,-208.3843394,56.17707816,-208.3843394,56.17707816,260.0646607,0
0.2721930483,-208.2726609,56.19616103,-208.2726609,56.19616103,260.1779581,0
0.2723180795,-208.160982,56.21523676,-208.160982,56.21523676,260.2912543,0
0.2724431108,-208.0493027,56.23430536,-208.0493027,56.23430536,260.4045499,0
0.272568142,-207.937623,56.25336685,-207.937623,56.25336685,260.5178446,0
0.2726931733,-207.8259429,56.27242124,-207.8259429,56.27242124,260.6311384,0
0.2728182046,-207.7142625,56.29146855,-207.7142625,56.29146855,260.7444316,0
0.2729432358,-207.6025817,56.31050879,-207.6025817,56.31050879,260.8577237,0
0.2730682671,-207.4909005,56.32954197,-207.4909005,56.32954197,260.9710151,0
0.2731932983,-207.379219,56.34856811,-207.379219,56.34856811,261.0843059,0
0.2733183296,-207.2675371,56.36758723,-207.2675371,56.36758723,261.1975955,0
0.2734433608,-207.1558548,56.38659934,-207.1558548,56.38659934,261.3108845,0
0.2735683921,-207.0441722,56.40560446,-207.0441722,56.40560446,261.4241727,0
0.2736934234,-206.9324892,56.42460259,-206.9324892,56.42460259,261.53746,0
0.2738184546,-206.8208058,56.44359376,-206.8208058,56.44359376,261.6507467,0
0.2739434859,-206.709122,56.46257798,-206.709122,56.46257798,261.7640323,0
0.2740685171,-206.5974379,56.48155527,-206.5974379,56.48155527,261.8773172,0
0.2741935484,-206.4857534,56.50052563,-206.4857534,56.50052563,261.9906016,0
0.2743185796,-206.3740686,56.51948908,-206.3740686,56.51948908,262.1038847,0
0.2744436109,-206.2623834,56.53844565,-206.2623834,56.53844565,262.2171673,0
0.2745686422,-206.1506978,56.55739533,-206.1506978,56.55739533,262.3304491,0
0.2746936734,-206.0390119,56.57633816,-206.0390119,56.57633816,262.44373,0
0.2748187047,-205.9273256,56.59527413,-205.9273256,56.59527413,262.5570103,0
0.2749437359,-205.815639,56.61420327,-205.815639,56.61420327,262.6702896,0
0.2750687672,-205.7039519,56.6331256,-205.7039519,56.6331256,262.7835682,0
0.2751937984,-205.5922646,56.65204112,-205.5922646,56.65204112,262.8968462,0
0.2753188297,-205.4805769,56.67094985,-205.4805769,56.67094985,263.010123,0
0.275443861,-205.3688888,56.68985181,-205.3688888,56.68985181,263.1233994,0
0.2755688922,-205.2572003,56.70874701,-205.2572003,56.70874701,263.2366749,0
0.2756939235,-205.1455115,56.72763547,-205.1455115,56.72763547,263.3499495,0
0.2758189547,-205.0338224,56.74651719,-205.0338224,56.74651719,263.4632236,0
0.275943986,-204.9221329,56.76539221,-204.9221329,56.76539221,263.5764967,0
0.2760690173,-204.810443,56.78426052,-204.810443,56.78426052,263.689769,0
0.2761940485,-204.6987528,56.80312214,-204.6987528,56.80312214,263.8030409,0
0.2763190798,-204.5870623,56.8219771,-204.5870623,56.8219771,263.9163115,0
0.276444111,-204.4753713,56.84082539,-204.4753713,56.84082539,264.0295817,0
0.2765691423,-204.3636801,56.85966705,-204.3636801,56.85966705,264.1428511,0
0.2766941735,-204.2519885,56.87850208,-204.2519885,56.87850208,264.2561196,0
0.2768192048,-204.1402965,56.8973305,-204.1402965,56.8973305,264.3693876,0
0.2769442361,-204.0286042,56.91615232,-204.0286042,56.91615232,264.4826546,0
0.2770692673,-203.9169116,56.93496756,-203.9169116,56.93496756,264.5959209,0
0.2771942986,-203.8052186,56.95377623,-203.8052186,56.95377623,264.7091866,0
0.2773193298,-203.6935252,56.97257835,-203.6935252,56.97257835,264.8224513,0
0.2774443611,-203.5818315,56.99137393,-203.5818315,56.99137393,264.9357154,0
0.2775693923,-203.4701375,57.01016299,-203.4701375,57.01016299,265.0489788,0
0.2776944236,-203.3584431,57.02894554,-203.3584431,57.02894554,265.1622413,0
0.2778194549,-203.2467484,57.04772159,-203.2467484,57.04772159,265.2755033,0
0.2779444861,-203.1350533,57.06649117,-203.1350533,57.06649117,265.3887644,0
0.2780695174,-203.0233579,57.08525428,-203.0233579,57.08525428,265.5020247,0
0.2781945486,-202.9116622,57.10401094,-202.9116622,57.10401094,265.6152846,0
0.2783195799,-202.7999661,57.12276117,-202.7999661,57.12276117,265.7285433,0
0.2784446112,-202.6882697,57.14150497,-202.6882697,57.14150497,265.8418016,0
0.2785696424,-202.5765729,57.16024238,-202.5765729,57.16024238,265.9550591,0
0.2786946737,-202.4648758,57.17897339,-202.4648758,57.17897339,266.0683157,0
0.2788197049,-202.3531784,57.19769802,-202.3531784,57.19769802,266.1815719,0
0.2789447362,-202.2414806,57.21641629,-202.2414806,57.21641629,266.2948271,0
0.2790697674,-202.1297825,57.23512822,-202.1297825,57.23512822,266.4080817,0
0.2791947987,-202.0180841,57.25383382,-202.0180841,57.25383382,266.5213357,0
0.27931983,-201.9063853,57.27253309,-201.9063853,57.27253309,266.6345887,0
0.2794448612,-201.7946862,57.29122607,-201.7946862,57.29122607,266.7478412,0
0.2795698925,-201.6829868,57.30991276,-201.6829868,57.30991276,266.861093,0
0.2796949237,-201.5712871,57.32859317,-201.5712871,57.32859317,266.9743439,0
0.279819955,-201.459587,57.34726733,-201.459587,57.34726733,267.0875943,0
0.2799449862,-201.3478866,57.36593524,-201.3478866,57.36593524,267.2008438,0
0.2800700175,-201.2361858,57.38459693,-201.2361858,57.38459693,267.3140927,0
0.2801950488,-201.1244847,57.4032524,-201.1244847,57.4032524,267.4273411,0
0.28032008,-201.0127833,57.42190167,-201.0127833,57.42190167,267.5405884,0
0.2804451113,-200.9010816,57.44054476,-200.9010816,57.44054476,267.6538353,0
0.2805701425,-200.7893795,57.45918168,-200.7893795,57.45918168,267.7670815,0
0.2806951738,-200.6776772,57.47781244,-200.6776772,57.47781244,267.8803268,0
0.2808202051,-200.5659745,57.49643706,-200.5659745,57.49643706,267.9935717,0
0.2809452363,-200.4542714,57.51505556,-200.4542714,57.51505556,268.1068156,0
0.2810702676,-200.3425681,57.53366795,-200.3425681,57.53366795,268.2200589,0
0.2811952988,-200.2308644,57.55227424,-200.2308644,57.55227424,268.3333018,0
0.2813203301,-200.1191605,57.57087445,-200.1191605,57.57087445,268.4465436,0
0.2814453613,-200.0074561,57.58946859,-200.0074561,57.58946859,268.559785,0
0.2815703926,-199.8957515,57.60805668,-199.8957515,57.60805668,268.6730256,0
0.2816954239,-199.7840466,57.62663874,-199.7840466,57.62663874,268.7862655,0
0.2818204551,-199.6723413,57.64521477,-199.6723413,57.64521477,268.8995049,0
0.2819454864,-199.5606357,57.66378479,-199.5606357,57.66378479,269.0127434,0
0.2820705176,-199.4489298,57.68234883,-199.4489298,57.68234883,269.1259813,0
0.2821955489,-199.3372236,57.70090688,-199.3372236,57.70090688,269.2392188,0
0.2823205801,-199.2255171,57.71945897,-199.2255171,57.71945897,269.3524552,0
0.2824456114,-199.1138103,57.73800511,-199.1138103,57.73800511,269.4656912,0
0.2825706427,-199.0021031,57.75654532,-199.0021031,57.75654532,269.5789265,0
0.2826956739,-198.8903957,57.77507961,-198.8903957,57.77507961,269.692161,0
0.2828207052,-198.7786879,57.79360799,-198.7786879,57.79360799,269.8053951,0
0.2829457364,-198.6669798,57.81213049,-198.6669798,57.81213049,269.9186283,0
0.2830707677,-198.5552714,57.83064711,-198.5552714,57.83064711,270.0318609,0
0.2831957989,-198.4435627,57.84915787,-198.4435627,57.84915787,270.1450931,0
0.2833208302,-198.3318537,57.86766278,-198.3318537,57.86766278,270.2583242,0
0.2834458615,-198.2201444,57.88616187,-198.2201444,57.88616187,270.3715549,0
0.2835708927,-198.1084348,57.90465514,-198.1084348,57.90465514,270.484785,0
0.283695924,-197.9967248,57.9231426,-197.9967248,57.9231426,270.5980143,0
0.2838209552,-197.8850146,57.94162428,-197.8850146,57.94162428,270.7112432,0
0.2839459865,-197.7733041,57.96010019,-197.7733041,57.96010019,270.8244712,0
0.2840710178,-197.6615932,57.97857035,-197.6615932,57.97857035,270.9376986,0
0.284196049,-197.5498821,57.99703476,-197.5498821,57.99703476,271.0509256,0
0.2843210803,-197.4381706,58.01549344,-197.4381706,58.01549344,271.1641516,0
0.2844461115,-197.3264589,58.03394641,-197.3264589,58.03394641,271.2773773,0
0.2845711428,-197.2147468,58.05239368,-197.2147468,58.05239368,271.3906022,0
0.284696174,-197.1030345,58.07083527,-197.1030345,58.07083527,271.5038264,0
0.2848212053,-196.9913218,58.08927119,-196.9913218,58.08927119,271.6170502,0
0.2849462366,-196.8796089,58.10770145,-196.8796089,58.10770145,271.7302732,0
0.2850712678,-196.7678957,58.12612608,-196.7678957,58.12612608,271.8434956,0
0.2851962991,-196.6561821,58.14454508,-196.6561821,58.14454508,271.9567175,0
0.2853213303,-196.5444683,58.16295847,-196.5444683,58.16295847,272.0699385,0
0.2854463616,-196.4327542,58.18136627,-196.4327542,58.18136627,272.1831591,0
0.2855713928,-196.3210397,58.19976849,-196.3210397,58.19976849,272.2963791,0
0.2856964241,-196.209325,58.21816514,-196.209325,58.21816514,272.4095983,0
0.2858214554,-196.09761,58.23655624,-196.09761,58.23655624,272.5228171,0
0.2859464866,-195.9858947,58.25494181,-195.9858947,58.25494181,272.6360352,0
0.2860715179,-195.8741791,58.27332185,-195.8741791,58.27332185,272.7492526,0
0.2861965491,-195.7624632,58.29169639,-195.7624632,58.29169639,272.8624697,0
0.2863215804,-195.6507471,58.31006544,-195.6507471,58.31006544,272.9756858,0
0.2864466117,-195.5390306,58.32842901,-195.5390306,58.32842901,273.0889015,0
0.2865716429,-195.4273139,58.34678712,-195.4273139,58.34678712,273.2021166,0
0.2866966742,-195.3155968,58.36513978,-195.3155968,58.36513978,273.315331,0
0.2868217054,-195.2038795,58.383487,-195.2038795,58.383487,273.428545,0
0.2869467367,-195.0921619,58.40182881,-195.0921619,58.40182881,273.5417582,0
0.2870717679,-194.980444,58.42016522,-194.980444,58.42016522,273.6549708,0
0.2871967992,-194.8687258,58.43849624,-194.8687258,58.43849624,273.7681831,0
0.2873218305,-194.7570074,58.45682188,-194.7570074,58.45682188,273.8813944,0
0.2874468617,-194.6452886,58.47514217,-194.6452886,58.47514217,273.9946053,0
0.287571893,-194.5335696,58.49345711,-194.5335696,58.49345711,274.1078157,0
0.2876969242,-194.4218503,58.51176672,-194.4218503,58.51176672,274.2210253,0
0.2878219555,-194.3101307,58.53007101,-194.3101307,58.53007101,274.3342346,0
0.2879469867,-194.1984109,58.54837001,-194.1984109,58.54837001,274.4474431,0
0.288072018,-194.0866907,58.56666372,-194.0866907,58.56666372,274.5606511,0
0.2881970493,-193.9749703,58.58495216,-193.9749703,58.58495216,274.6738587,0
0.2883220805,-193.8632496,58.60323535,-193.8632496,58.60323535,274.7870653,0
0.2884471118,-193.7515286,58.62151329,-193.7515286,58.62151329,274.9002716,0
0.288572143,-193.6398074,58.63978601,-193.6398074,58.63978601,275.0134774,0
0.2886971743,-193.5280859,58.65805351,-193.5280859,58.65805351,275.1266824,0
0.2888222056,-193.4163641,58.67631582,-193.4163641,58.67631582,275.2398871,0
0.2889472368,-193.304642,58.69457295,-193.304642,58.69457295,275.353091,0
0.2890722681,-193.1929197,58.7128249,-193.1929197,58.7128249,275.4662944,0
0.2891972993,-193.081197,58.73107171,-193.081197,58.73107171,275.5794974,0
0.2893223306,-192.9694742,58.74931338,-192.9694742,58.74931338,275.6926996,0
0.2894473618,-192.857751,58.76754992,-192.857751,58.76754992,275.8059013,0
0.2895723931,-192.7460276,58.78578132,-192.7460276,58.78578132,275.9191026,0
0.2896974244,-192.6343039,58.80400758,-192.6343039,58.80400758,276.0323031,0
0.2898224556,-192.5225799,58.82222869,-192.5225799,58.82222869,276.1455033,0
0.2899474869,-192.4108557,58.84044463,-192.4108557,58.84044463,276.2587027,0
0.2900725181,-192.2991312,58.85865541,-192.2991312,58.85865541,276.3719016,0
0.2901975494,-192.1874064,58.87686102,-192.1874064,58.87686102,276.4851001,0
0.2903225806,-192.0756813,58.89506144,-192.0756813,58.89506144,276.5982978,0
0.2904476119,-191.963956,58.91325666,-191.963956,58.91325666,276.7114951,0
0.2905726432,-191.8522304,58.93144669,-191.8522304,58.93144669,276.8246918,0
0.2906976744,-191.7405045,58.9496315,-191.7405045,58.9496315,276.9378878,0
0.2908227057,-191.6287784,58.9678111,-191.6287784,58.9678111,277.0510835,0
0.2909477369,-191.5170519,58.98598548,-191.5170519,58.98598548,277.1642784,0
0.2910727682,-191.4053252,59.00415462,-191.4053252,59.00415462,277.2774728,0
0.2911977994,-191.2935982,59.02231851,-191.2935982,59.02231851,277.3906668,0
0.2913228307,-191.181871,59.04047716,-191.181871,59.04047716,277.5038599,0
0.291447862,-191.0701434,59.05863055,-191.0701434,59.05863055,277.6170526,0
0.2915728932,-190.9584156,59.07677868,-190.9584156,59.07677868,277.7302448,0
0.2916979245,-190.8466875,59.09492153,-190.8466875,59.09492153,277.8434363,0
0.2918229557,-190.7349592,59.1130591,-190.7349592,59.1130591,277.9566274,0
0.291947987,-190.6232305,59.13119137,-190.6232305,59.13119137,278.0698177,0
0.2920730183,-190.5115016,59.14931835,-190.5115016,59.14931835,278.1830075,0
0.2921980495,-190.3997724,59.16744002,-190.3997724,59.16744002,278.296197,0
0.2923230808,-190.2880429,59.18555638,-190.2880429,59.18555638,278.4093855,0
0.292448112,-190.1763131,59.20366741,-190.1763131,59.20366741,278.5225736,0
0.2925731433,-190.0645831,59.22177311,-190.0645831,59.22177311,278.6357612,0
0.2926981745,-189.9528527,59.23987347,-189.9528527,59.23987347,278.7489481,0
0.2928232058,-189.8411221,59.25796848,-189.8411221,59.25796848,278.8621346,0
0.2929482371,-189.7293912,59.27605814,-189.7293912,59.27605814,278.9753204,0
0.2930732683,-189.61766,59.29414243,-189.61766,59.29414243,279.0885056,0
0.2931982996,-189.5059286,59.31222135,-189.5059286,59.31222135,279.2016904,0
0.2933233308,-189.3941968,59.33029489,-189.3941968,59.33029489,279.3148743,0
0.2934483621,-189.2824648,59.34836305,-189.2824648,59.34836305,279.4280578,0
0.2935733933,-189.1707325,59.3664258,-189.1707325,59.3664258,279.5412408,0
0.2936984246,-189.0589999,59.38448315,-189.0589999,59.38448315,279.654423,0
0.2938234559,-188.947267,59.40253508,-188.947267,59.40253508,279.7676049,0
0.2939484871,-188.8355338,59.4205816,-188.8355338,59.4205816,279.880786,0
0.2940735184,-188.7238004,59.43862268,-188.7238004,59.43862268,279.9939666,0
0.2941985496,-188.6120666,59.45665833,-188.6120666,59.45665833,280.1071468,0
0.2943235809,-188.5003326,59.47468853,-188.5003326,59.47468853,280.220326,0
0.2944486122,-188.3885983,59.49271328,-188.3885983,59.49271328,280.3335049,0
0.2945736434,-188.2768637,59.51073256,-188.2768637,59.51073256,280.4466832,0
0.2946986747,-188.1651288,59.52874638,-188.1651288,59.52874638,280.5598607,0
0.2948237059,-188.0533936,59.54675471,-188.0533936,59.54675471,280.6730379,0
0.2949487372,-187.9416581,59.56475756,-187.9416581,59.56475756,280.7862144,0
0.2950737684,-187.8299224,59.58275492,-187.8299224,59.58275492,280.8993902,0
0.2951987997,-187.7181863,59.60074677,-187.7181863,59.60074677,281.0125657,0
0.295323831,-187.60645,59.61873311,-187.60645,59.61873311,281.1257403,0
0.2954488622,-187.4947134,59.63671393,-187.4947134,59.63671393,281.2389144,0
0.2955738935,-187.3829764,59.65468922,-187.3829764,59.65468922,281.352088,0
0.2956989247,-187.2712392,59.67265897,-187.2712392,59.67265897,281.4652609,0
0.295823956,-187.1595017,59.69062319,-187.1595017,59.69062319,281.5784334,0
0.2959489872,-187.0477639,59.70858185,-187.0477639,59.70858185,281.6916051,0
0.2960740185,-186.9360258,59.72653495,-186.9360258,59.72653495,281.8047762,0
0.2961990498,-186.8242874,59.74448248,-186.8242874,59.74448248,281.917947,0
0.296324081,-186.7125488,59.76242443,-186.7125488,59.76242443,282.0311168,0
0.2964491123,-186.6008098,59.7803608,-186.6008098,59.7803608,282.1442862,0
0.2965741435,-186.4890705,59.79829158,-186.4890705,59.79829158,282.2574551,0
0.2966991748,-186.3773309,59.81621676,-186.3773309,59.81621676,282.3706232,0
0.2968242061,-186.2655911,59.83413632,-186.2655911,59.83413632,282.4837909,0
0.2969492373,-186.1538509,59.85205027,-186.1538509,59.85205027,282.5969578,0
0.2970742686,-186.0421105,59.8699586,-186.0421105,59.8699586,282.7101242,0
0.2971992998,-185.9303697,59.88786128,-185.9303697,59.88786128,282.8232902,0
0.2973243311,-185.8186287,59.90575833,-185.8186287,59.90575833,282.9364552,0
0.2974493623,-185.7068873,59.92364973,-185.7068873,59.92364973,283.0496199,0
0.2975743936,-185.5951457,59.94153547,-185.5951457,59.94153547,283.162784,0
0.2976994249,-185.4834037,59.95941554,-185.4834037,59.95941554,283.2759473,0
0.2978244561,-185.3716615,59.97728994,-185.3716615,59.97728994,283.3891102,0
0.2979494874,-185.259919,59.99515865,-185.259919,59.99515865,283.5022723,0
0.2980745186,-185.1481761,60.01302168,-185.1481761,60.01302168,283.6154339,0
0.2981995499,-185.036433,60.030879,-185.036433,60.030879,283.7285951,0
0.2983245811,-184.9246895,60.04873062,-184.9246895,60.04873062,283.8417553,0
0.2984496124,-184.8129458,60.06657652,-184.8129458,60.06657652,283.9549152,0
0.2985746437,-184.7012018,60.0844167,-184.7012018,60.0844167,284.0680744,0
0.2986996749,-184.5894574,60.10225114,-184.5894574,60.10225114,284.1812329,0
0.2988247062,-184.4777128,60.12007985,-184.4777128,60.12007985,284.294391,0
0.2989497374,-184.3659678,60.13790281,-184.3659678,60.13790281,284.4075483,0
0.2990747687,-184.2542225,60.15572001,-184.2542225,60.15572001,284.520705,0
0.2991997999,-184.142477,60.17353145,-184.142477,60.17353145,284.6338614,0
0.2993248312,-184.0307311,60.19133711,-184.0307311,60.19133711,284.7470168,0
0.2994498625,-183.918985,60.20913699,-183.918985,60.20913699,284.8601717,0
0.2995748937,-183.8072385,60.22693109,-183.8072385,60.22693109,284.9733261,0
0.299699925,-183.6954917,60.24471938,-183.6954917,60.24471938,285.0864798,0
0.2998249562,-183.5837446,60.26250188,-183.5837446,60.26250188,285.199633,0
0.2999499875,-183.4719972,60.28027855,-183.4719972,60.28027855,285.3127854,0
0.3000750188,-183.3602495,60.29804941,-183.3602495,60.29804941,285.4259373,0
0.30020005,-183.2485015,60.31581444,-183.2485015,60.31581444,285.5390888,0
0.3003250813,-183.1367532,60.33357362,-183.1367532,60.33357362,285.6522392,0
0.3004501125,-183.0250046,60.35132696,-183.0250046,60.35132696,285.7653893,0
0.3005751438,-182.9132557,60.36907445,-182.9132557,60.36907445,285.8785388,0
0.300700175,-182.8015064,60.38681608,-182.8015064,60.38681608,285.9916876,0
0.3008252063,-182.6897569,60.40455183,-182.6897569,60.40455183,286.1048359,0
0.3009502376,-182.578007,60.42228171,-182.578007,60.42228171,286.2179834,0
0.3010752688,-182.4662568,60.44000569,-182.4662568,60.44000569,286.3311304,0
0.3012003001,-182.3545064,60.45772379,-182.3545064,60.45772379,286.4442769,0
0.3013253313,-182.2427556,60.47543597,-182.2427556,60.47543597,286.5574225,0
0.3014503626,-182.1310045,60.49314225,-182.1310045,60.49314225,286.6705677,0
0.3015753938,-182.0192531,60.51084261,-182.0192531,60.51084261,286.7837122,0
0.3017004251,-181.9075013,60.52853704,-181.9075013,60.52853704,286.896856,0
0.3018254564,-181.7957493,60.54622553,-181.7957493,60.54622553,287.0099994,0
0.3019504876,-181.6839969,60.56390808,-181.6839969,60.56390808,287.123142,0
0.3020755189,-181.5722443,60.58158468,-181.5722443,60.58158468,287.236284,0
0.3022005501,-181.4604913,60.59925531,-181.4604913,60.59925531,287.3494256,0
0.3023255814,-181.348738,60.61691998,-181.348738,60.61691998,287.4625662,0
0.3024506127,-181.2369844,60.63457867,-181.2369844,60.63457867,287.5757064,0
0.3025756439,-181.1252305,60.65223138,-181.1252305,60.65223138,287.688846,0
0.3027006752,-181.0134762,60.66987809,-181.0134762,60.66987809,287.8019849,0
0.3028257064,-180.9017217,60.6875188,-180.9017217,60.6875188,287.9151233,0
0.3029507377,-180.7899668,60.7051535,-180.7899668,60.7051535,288.0282609,0
0.3030757689,-180.6782116,60.72278218,-180.6782116,60.72278218,288.1413979,0
0.3032008002,-180.5664561,60.74040484,-180.5664561,60.74040484,288.2545345,0
0.3033258315,-180.4547003,60.75802146,-180.4547003,60.75802146,288.3676701,0
0.3034508627,-180.3429441,60.77563204,-180.3429441,60.77563204,288.4808054,0
0.303575894,-180.2311877,60.79323657,-180.2311877,60.79323657,288.59394,0
0.3037009252,-180.1194309,60.81083504,-180.1194309,60.81083504,288.7070738,0
0.3038259565,-180.0076738,60.82842745,-180.0076738,60.82842745,288.8202072,0
0.3039509877,-179.8959163,60.84601377,-179.8959163,60.84601377,288.9333398,0
0.304076019,-179.7841586,60.86359402,-179.7841586,60.86359402,289.0464718,0
0.3042010503,-179.6724005,60.88116817,-179.6724005,60.88116817,289.1596034,0
0.3043260815,-179.5606421,60.89873623,-179.5606421,60.89873623,289.272734,0
0.3044511128,-179.4488834,60.91629818,-179.4488834,60.91629818,289.3858642,0
0.304576144,-179.3371244,60.93385401,-179.3371244,60.93385401,289.4989938,0
0.3047011753,-179.225365,60.95140372,-179.225365,60.95140372,289.6121225,0
0.3048262066,-179.1136054,60.96894729,-179.1136054,60.96894729,289.7252509,0
0.3049512378,-179.0018454,60.98648472,-179.0018454,60.98648472,289.8383785,0
0.3050762691,-178.890085,61.00401601,-178.890085,61.00401601,289.9515054,0
0.3052013003,-178.7783244,61.02154114,-178.7783244,61.02154114,290.064632,0
0.3053263316,-178.6665634,61.0390601,-178.6665634,61.0390601,290.1777575,0
0.3054513628,-178.5548021,61.0565729,-178.5548021,61.0565729,290.2908826,0
0.3055763941,-178.4430405,61.07407951,-178.4430405,61.07407951,290.4040072,0
0.3057014254,-178.3312785,61.09157993,-178.3312785,61.09157993,290.5171309,0
0.3058264566,-178.2195163,61.10907415,-178.2195163,61.10907415,290.6302542,0
0.3059514879,-178.1077537,61.12656217,-178.1077537,61.12656217,290.7433766,0
0.3060765191,-177.9959907,61.14404397,-177.9959907,61.14404397,290.8564985,0
0.3062015504,-177.8842275,61.16151955,-177.8842275,61.16151955,290.96962,0
0.3063265816,-177.7724639,61.1789889,-177.7724639,61.1789889,291.0827404,0
0.3064516129,-177.6607,61.19645201,-177.6607,61.19645201,291.1958605,0
0.3065766442,-177.5489357,61.21390888,-177.5489357,61.21390888,291.3089799,0
0.3067016754,-177.4371711,61.23135949,-177.4371711,61.23135949,291.4220985,0
0.3068267067,-177.3254062,61.24880384,-177.3254062,61.24880384,291.5352167,0
0.3069517379,-177.213641,61.26624192,-177.213641,61.26624192,291.6483341,0
0.3070767692,-177.1018754,61.28367371,-177.1018754,61.28367371,291.7614508,0
0.3072018005,-176.9901095,61.30109923,-176.9901095,61.30109923,291.8745671,0
0.3073268317,-176.8783433,61.31851844,-176.8783433,61.31851844,291.9876825,0
0.307451863,-176.7665767,61.33593135,-176.7665767,61.33593135,292.1007974,0
0.3075768942,-176.6548098,61.35333795,-176.6548098,61.35333795,292.2139117,0
0.3077019255,-176.5430426,61.37073823,-176.5430426,61.37073823,292.3270252,0
0.3078269567,-176.431275,61.38813218,-176.431275,61.38813218,292.4401382,0
0.307951988,-176.3195071,61.40551979,-176.3195071,61.40551979,292.5532504,0
0.3080770193,-176.2077389,61.42290106,-176.2077389,61.42290106,292.6663621,0
0.3082020505,-176.0959703,61.44027598,-176.0959703,61.44027598,292.7794732,0
0.3083270818,-175.9842014,61.45764453,-175.9842014,61.45764453,292.8925834,0
0.308452113,-175.8724322,61.47500672,-175.8724322,61.47500672,293.0056932,0
0.3085771443,-175.7606626,61.49236253,-175.7606626,61.49236253,293.1188023,0
0.3087021755,-175.6488927,61.50971195,-175.6488927,61.50971195,293.2319106,0
0.3088272068,-175.5371225,61.52705498,-175.5371225,61.52705498,293.3450185,0
0.3089522381,-175.4253519,61.54439161,-175.4253519,61.54439161,293.4581256,0
0.3090772693,-175.313581,61.56172183,-175.313581,61.56172183,293.571232,0
0.3092023006,-175.2018097,61.57904563,-175.2018097,61.57904563,293.684338,0
0.3093273318,-175.0900381,61.596363,-175.0900381,61.596363,293.797443,0
0.3094523631,-174.9782662,61.61367394,-174.9782662,61.61367394,293.9105476,0
0.3095773943,-174.8664939,61.63097844,-174.8664939,61.63097844,294.0236515,0
0.3097024256,-174.7547213,61.64827648,-174.7547213,61.64827648,294.1367547,0
0.3098274569,-174.6429483,61.66556807,-174.6429483,61.66556807,294.2498573,0
0.3099524881,-174.531175,61.68285319,-174.531175,61.68285319,294.3629592,0
0.3100775194,-174.4194014,61.70013183,-174.4194014,61.70013183,294.4760604,0
0.3102025506,-174.3076274,61.71740399,-174.3076274,61.71740399,294.5891613,0
0.3103275819,-174.1958531,61.73466966,-174.1958531,61.73466966,294.702261,0
0.3104526132,-174.0840784,61.75192883,-174.0840784,61.75192883,294.8153604,0
0.3105776444,-173.9723034,61.76918149,-173.9723034,61.76918149,294.9284591,0
0.3107026757,-173.860528,61.78642764,-173.860528,61.78642764,295.041557,0
0.3108277069,-173.7487523,61.80366726,-173.7487523,61.80366726,295.1546545,0
0.3109527382,-173.6369763,61.82090034,-173.6369763,61.82090034,295.2677511,0
0.3110777694,-173.5251999,61.83812689,-173.5251999,61.83812689,295.3808471,0
0.3112028007,-173.4134232,61.85534689,-173.4134232,61.85534689,295.4939427,0
0.311327832,-173.3016461,61.87256033,-173.3016461,61.87256033,295.6070372,0
0.3114528632,-173.1898687,61.8897672,-173.1898687,61.8897672,295.7201313,0
0.3115778945,-173.0780909,61.90696751,-173.0780909,61.90696751,295.8332248,0
0.3117029257,-172.9663128,61.92416124,-172.9663128,61.92416124,295.9463174,0
0.311827957,-172.8545343,61.94134841,-172.8545343,61.94134841,296.0594097,0
0.3119529882,-172.7427555,61.95852902,-172.7427555,61.95852902,296.1725011,0
0.3120780195,-172.6309764,61.97570306,-172.6309764,61.97570306,296.2855918,0
0.3122030508,-172.5191969,61.99287055,-172.5191969,61.99287055,296.3986821,0
0.312328082,-172.407417,62.01003148,-172.407417,62.01003148,296.5117714,0
0.3124531133,-172.2956368,62.02718587,-172.2956368,62.02718587,296.6248603,0
0.3125781445,-172.1838563,62.04433371,-172.1838563,62.04433371,296.7379485,0
0.3127031758,-172.0720754,62.061475,-172.0720754,62.061475,296.8510359,0
